CrimeDateTime,RAPE,LARCENY,AGG. ASSAULT,LARCENY FROM AUTO,BURGLARY,COMMON ASSAULT,AUTO THEFT,ROBBERY,ROBBERY - COMMERCIAL,ARSON,ROBBERY - CARJACKING,HOMICIDE,SHOOTING
2021-12-12 00:00:00+00:00,1.0,20,22,12,7,21,7,7,1,1.0,3.0,1.0,3.0
2021-12-13 00:00:00+00:00,0.0,22,18,8,5,23,2,13,5,0.0,2.0,0.0,2.0
2021-12-14 00:00:00+00:00,1.0,27,14,11,10,21,15,7,1,0.0,3.0,0.0,1.0
2021-12-15 00:00:00+00:00,2.0,22,13,13,9,24,5,11,2,1.0,1.0,0.0,1.0
2021-12-16 00:00:00+00:00,0.0,24,19,15,19,17,10,14,2,0.0,3.0,2.0,3.0
2021-12-17 00:00:00+00:00,1.0,21,25,10,14,21,12,14,3,2.0,13.0,2.0,15.0
2021-12-18 00:00:00+00:00,3.0,12,31,14,11,32,10,14,4,0.0,3.0,0.0,6.0
2021-12-19 00:00:00+00:00,0.0,19,21,16,10,22,9,17,4,0.0,1.0,0.0,0.0
2021-12-20 00:00:00+00:00,0.0,29,18,13,13,27,8,11,1,0.0,4.0,0.0,0.0
2021-12-21 00:00:00+00:00,0.0,26,11,8,14,22,12,7,1,0.0,1.0,3.0,1.0
2021-12-22 00:00:00+00:00,0.0,29,17,11,6,17,9,6,2,1.0,3.0,1.0,3.0
2021-12-23 00:00:00+00:00,0.0,16,11,12,17,19,14,12,3,0.0,2.0,2.0,1.0
2021-12-24 00:00:00+00:00,0.0,24,18,13,14,23,8,8,1,0.0,1.0,0.0,2.0
2021-12-25 00:00:00+00:00,1.0,14,23,8,6,26,9,16,2,0.0,2.0,2.0,0.0
2021-12-26 00:00:00+00:00,1.0,10,14,12,9,15,4,15,2,0.0,2.0,0.0,6.0
2021-12-27 00:00:00+00:00,0.0,12,16,11,10,13,17,13,1,0.0,1.0,0.0,4.0
2021-12-28 00:00:00+00:00,0.0,24,12,12,14,19,12,12,1,0.0,1.0,0.0,3.0
2021-12-29 00:00:00+00:00,0.0,19,19,9,7,28,13,9,0,0.0,3.0,2.0,0.0
2021-12-30 00:00:00+00:00,0.0,17,11,7,17,19,2,11,0,0.0,0.0,0.0,2.0
2021-12-31 00:00:00+00:00,0.0,27,10,15,19,31,11,16,6,0.0,2.0,1.0,3.0
2022-01-01 00:00:00+00:00,3.0,23,26,8,16,28,11,7,2,1.0,0.0,2.0,3.0
2022-01-02 00:00:00+00:00,0.0,18,15,6,7,29,9,13,2,0.0,1.0,0.0,2.0
2022-01-03 00:00:00+00:00,0.0,23,14,7,8,14,8,7,0,1.0,2.0,0.0,1.0
2022-01-04 00:00:00+00:00,0.0,19,14,12,13,16,26,9,1,0.0,1.0,0.0,0.0
2022-01-05 00:00:00+00:00,0.0,22,9,12,7,13,10,6,1,0.0,0.0,1.0,1.0
2022-01-06 00:00:00+00:00,0.0,20,11,8,25,13,8,3,1,1.0,1.0,0.0,1.0
2022-01-07 00:00:00+00:00,0.0,15,10,7,7,18,14,2,0,0.0,1.0,1.0,0.0
2022-01-08 00:00:00+00:00,2.0,21,15,7,9,16,9,4,1,1.0,2.0,0.0,1.0
2022-01-09 00:00:00+00:00,1.0,19,20,14,14,30,16,12,4,0.0,2.0,1.0,2.0
2022-01-10 00:00:00+00:00,0.0,27,5,8,14,17,7,7,3,0.0,1.0,3.0,0.0
2022-01-11 00:00:00+00:00,0.0,11,6,9,2,21,7,6,3,0.0,1.0,1.0,0.0
2022-01-12 00:00:00+00:00,0.0,17,15,15,12,19,19,8,3,0.0,4.0,2.0,1.0
2022-01-13 00:00:00+00:00,0.0,19,7,6,16,19,11,6,0,1.0,7.0,0.0,1.0
2022-01-14 00:00:00+00:00,1.0,27,12,15,9,15,22,7,1,0.0,5.0,0.0,3.0
2022-01-15 00:00:00+00:00,2.0,19,29,15,8,16,17,6,1,0.0,0.0,2.0,8.0
2022-01-16 00:00:00+00:00,0.0,12,12,15,6,23,5,16,5,3.0,0.0,0.0,2.0
2022-01-17 00:00:00+00:00,1.0,11,10,13,7,15,6,6,1,0.0,1.0,1.0,2.0
2022-01-18 00:00:00+00:00,0.0,24,12,8,13,16,13,8,2,0.0,0.0,1.0,5.0
2022-01-19 00:00:00+00:00,0.0,20,12,6,11,24,7,4,2,0.0,0.0,3.0,5.0
2022-01-20 00:00:00+00:00,0.0,18,10,5,16,18,10,2,0,0.0,6.0,2.0,0.0
2022-01-21 00:00:00+00:00,1.0,22,17,12,11,21,15,8,3,0.0,5.0,1.0,2.0
2022-01-22 00:00:00+00:00,1.0,15,10,9,8,28,8,5,1,0.0,3.0,5.0,1.0
2022-01-23 00:00:00+00:00,0.0,16,23,4,11,34,5,10,0,1.0,4.0,0.0,4.0
2022-01-24 00:00:00+00:00,3.0,18,19,14,15,20,8,10,3,0.0,5.0,3.0,2.0
2022-01-25 00:00:00+00:00,1.0,22,16,12,8,17,13,10,2,0.0,2.0,1.0,1.0
2022-01-26 00:00:00+00:00,1.0,18,4,2,7,13,9,9,2,0.0,3.0,0.0,0.0
2022-01-27 00:00:00+00:00,1.0,16,12,8,8,20,7,10,1,0.0,1.0,1.0,2.0
2022-01-28 00:00:00+00:00,0.0,25,20,4,5,24,6,8,1,0.0,0.0,0.0,2.0
2022-01-29 00:00:00+00:00,1.0,17,12,15,8,22,4,6,3,1.0,3.0,0.0,1.0
2022-01-30 00:00:00+00:00,1.0,18,12,6,5,20,8,8,0,0.0,1.0,1.0,1.0
2022-01-31 00:00:00+00:00,0.0,17,17,8,5,25,5,4,2,0.0,1.0,1.0,2.0
2022-02-01 00:00:00+00:00,0.0,33,13,5,11,18,6,8,1,1.0,0.0,1.0,1.0
2022-02-02 00:00:00+00:00,0.0,22,25,8,12,23,7,3,0,0.0,0.0,0.0,2.0
2022-02-03 00:00:00+00:00,0.0,11,12,10,4,26,12,8,0,0.0,2.0,1.0,1.0
2022-02-04 00:00:00+00:00,0.0,27,19,8,10,21,7,10,2,0.0,2.0,0.0,2.0
2022-02-05 00:00:00+00:00,2.0,19,12,17,6,21,6,3,0,0.0,3.0,2.0,0.0
2022-02-06 00:00:00+00:00,0.0,20,10,15,10,15,11,6,1,0.0,1.0,0.0,1.0
2022-02-07 00:00:00+00:00,0.0,22,11,10,14,14,12,7,4,4.0,5.0,0.0,0.0
2022-02-08 00:00:00+00:00,0.0,22,14,9,11,22,8,3,0,1.0,3.0,1.0,4.0
2022-02-09 00:00:00+00:00,2.0,21,16,6,13,28,11,10,2,2.0,4.0,0.0,2.0
2022-02-10 00:00:00+00:00,0.0,13,14,4,5,18,6,10,0,0.0,1.0,0.0,2.0
2022-02-11 00:00:00+00:00,3.0,30,12,4,15,22,7,14,4,0.0,2.0,2.0,1.0
2022-02-12 00:00:00+00:00,1.0,22,19,8,4,26,5,6,3,1.0,0.0,1.0,2.0
2022-02-13 00:00:00+00:00,0.0,19,17,3,7,18,5,6,1,0.0,3.0,0.0,2.0
2022-02-14 00:00:00+00:00,1.0,20,14,13,6,16,6,5,1,0.0,2.0,3.0,2.0
2022-02-15 00:00:00+00:00,1.0,16,15,8,8,18,14,6,1,0.0,3.0,0.0,2.0
2022-02-16 00:00:00+00:00,1.0,19,8,9,10,17,7,4,0,0.0,1.0,2.0,4.0
2022-02-17 00:00:00+00:00,0.0,24,15,5,6,27,5,9,1,0.0,1.0,0.0,2.0
2022-02-18 00:00:00+00:00,0.0,22,13,6,7,19,9,9,2,1.0,1.0,0.0,2.0
2022-02-19 00:00:00+00:00,0.0,16,17,6,11,23,5,7,3,0.0,0.0,0.0,3.0
2022-02-20 00:00:00+00:00,0.0,18,16,4,7,23,7,5,2,0.0,11.0,0.0,0.0
2022-02-21 00:00:00+00:00,0.0,17,19,15,4,30,10,12,2,0.0,0.0,0.0,1.0
2022-02-22 00:00:00+00:00,0.0,22,16,2,7,17,12,10,3,0.0,2.0,0.0,2.0
2022-02-23 00:00:00+00:00,0.0,16,21,5,6,25,10,13,3,0.0,1.0,0.0,2.0
2022-02-24 00:00:00+00:00,0.0,22,16,5,8,29,9,4,2,1.0,0.0,0.0,2.0
2022-02-25 00:00:00+00:00,1.0,32,11,5,6,13,7,6,1,0.0,3.0,0.0,3.0
2022-02-26 00:00:00+00:00,0.0,10,18,2,10,16,3,5,2,0.0,2.0,0.0,2.0
2022-02-27 00:00:00+00:00,0.0,22,12,1,4,17,4,4,1,0.0,1.0,1.0,2.0
2022-02-28 00:00:00+00:00,1.0,24,12,6,14,25,11,7,0,0.0,1.0,2.0,0.0
2022-03-01 00:00:00+00:00,3.0,22,10,10,11,36,8,6,1,0.0,0.0,1.0,0.0
2022-03-02 00:00:00+00:00,0.0,24,26,12,7,25,7,16,0,0.0,0.0,1.0,4.0
2022-03-03 00:00:00+00:00,2.0,26,12,8,9,20,3,3,1,0.0,1.0,3.0,0.0
2022-03-04 00:00:00+00:00,0.0,18,9,9,14,30,3,6,0,0.0,0.0,0.0,1.0
2022-03-05 00:00:00+00:00,0.0,21,15,10,10,22,10,16,0,0.0,1.0,0.0,0.0
2022-03-06 00:00:00+00:00,0.0,19,6,8,4,22,6,9,0,0.0,1.0,0.0,1.0
2022-03-07 00:00:00+00:00,0.0,9,20,5,7,23,7,19,3,0.0,1.0,0.0,3.0
2022-03-08 00:00:00+00:00,0.0,22,17,5,9,23,5,6,0,0.0,0.0,0.0,1.0
2022-03-09 00:00:00+00:00,0.0,25,13,14,11,16,6,3,1,1.0,2.0,2.0,0.0
2022-03-10 00:00:00+00:00,0.0,22,16,6,5,19,7,8,1,1.0,2.0,1.0,2.0
2022-03-11 00:00:00+00:00,3.0,19,17,4,5,30,4,8,1,0.0,1.0,1.0,0.0
2022-03-12 00:00:00+00:00,1.0,10,15,1,5,16,9,7,4,0.0,1.0,5.0,5.0
2022-03-13 00:00:00+00:00,2.0,7,7,7,2,17,8,6,2,1.0,0.0,0.0,1.0
2022-03-14 00:00:00+00:00,0.0,18,12,2,6,26,3,5,1,0.0,1.0,0.0,3.0
2022-03-15 00:00:00+00:00,0.0,14,22,5,11,26,3,11,3,0.0,0.0,0.0,1.0
2022-03-16 00:00:00+00:00,0.0,24,22,4,8,13,10,8,3,0.0,0.0,2.0,6.0
2022-03-17 00:00:00+00:00,1.0,14,13,9,9,25,7,13,4,0.0,3.0,0.0,1.0
2022-03-18 00:00:00+00:00,0.0,18,24,9,6,18,5,6,0,0.0,0.0,3.0,8.0
2022-03-19 00:00:00+00:00,0.0,19,18,9,11,24,8,9,2,0.0,0.0,1.0,1.0
2022-03-20 00:00:00+00:00,0.0,18,16,4,9,30,7,6,2,1.0,2.0,1.0,2.0
2022-03-21 00:00:00+00:00,1.0,16,14,10,6,20,8,5,1,0.0,1.0,0.0,5.0
2022-03-22 00:00:00+00:00,1.0,12,34,14,10,26,6,10,4,0.0,2.0,0.0,2.0
2022-03-23 00:00:00+00:00,1.0,21,14,3,11,18,13,13,5,0.0,1.0,0.0,0.0
2022-03-24 00:00:00+00:00,0.0,24,12,8,9,22,9,6,2,0.0,1.0,0.0,3.0
2022-03-25 00:00:00+00:00,3.0,28,32,6,22,34,5,10,3,0.0,3.0,2.0,2.0
2022-03-26 00:00:00+00:00,1.0,25,20,4,9,12,7,3,1,0.0,7.0,1.0,1.0
2022-03-27 00:00:00+00:00,2.0,18,29,9,11,26,8,7,2,0.0,8.0,0.0,1.0
2022-03-28 00:00:00+00:00,2.0,22,11,6,8,29,3,7,1,0.0,2.0,0.0,1.0
2022-03-29 00:00:00+00:00,0.0,17,13,4,4,24,10,11,4,1.0,1.0,0.0,2.0
2022-03-30 00:00:00+00:00,0.0,20,27,9,13,24,13,9,2,0.0,3.0,0.0,6.0
2022-03-31 00:00:00+00:00,1.0,16,8,5,8,26,15,7,3,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,0.0,27,27,6,12,31,8,16,3,0.0,3.0,0.0,3.0
2022-04-02 00:00:00+00:00,1.0,15,12,9,7,25,9,9,3,0.0,3.0,0.0,0.0
2022-04-03 00:00:00+00:00,1.0,12,18,3,6,34,11,7,4,0.0,3.0,3.0,2.0
2022-04-04 00:00:00+00:00,1.0,14,17,3,7,15,10,4,2,1.0,0.0,0.0,0.0
2022-04-05 00:00:00+00:00,1.0,23,11,0,8,21,5,11,0,0.0,1.0,1.0,0.0
2022-04-06 00:00:00+00:00,0.0,19,9,4,11,27,8,3,1,0.0,3.0,2.0,2.0
2022-04-07 00:00:00+00:00,0.0,19,22,7,18,20,4,2,0,0.0,1.0,2.0,1.0
2022-04-08 00:00:00+00:00,0.0,18,16,6,9,26,6,7,1,3.0,1.0,0.0,1.0
2022-04-09 00:00:00+00:00,1.0,13,20,8,12,28,8,5,1,1.0,1.0,0.0,4.0
2022-04-10 00:00:00+00:00,1.0,21,22,6,12,21,5,7,2,1.0,2.0,1.0,2.0
2022-04-11 00:00:00+00:00,0.0,22,18,6,13,33,8,6,1,0.0,2.0,0.0,2.0
2022-04-12 00:00:00+00:00,1.0,24,20,8,13,21,7,3,1,1.0,1.0,0.0,0.0
2022-04-13 00:00:00+00:00,2.0,19,12,7,11,31,8,11,3,0.0,0.0,1.0,3.0
2022-04-14 00:00:00+00:00,2.0,7,18,4,10,25,3,11,2,0.0,3.0,2.0,0.0
2022-04-15 00:00:00+00:00,0.0,18,11,13,14,24,11,6,1,1.0,4.0,1.0,3.0
2022-04-16 00:00:00+00:00,1.0,16,17,10,7,22,10,6,0,0.0,1.0,1.0,4.0
2022-04-17 00:00:00+00:00,0.0,16,21,16,6,18,8,13,2,0.0,3.0,0.0,8.0
2022-04-18 00:00:00+00:00,1.0,18,12,9,12,13,7,7,2,0.0,0.0,0.0,1.0
2022-04-19 00:00:00+00:00,0.0,13,17,11,8,26,4,6,0,1.0,1.0,2.0,1.0
2022-04-20 00:00:00+00:00,1.0,28,8,5,4,34,7,10,3,0.0,3.0,0.0,2.0
2022-04-21 00:00:00+00:00,0.0,19,21,12,8,26,4,9,4,0.0,1.0,0.0,1.0
2022-04-22 00:00:00+00:00,0.0,25,18,7,12,36,10,8,5,0.0,2.0,0.0,0.0
2022-04-23 00:00:00+00:00,0.0,20,14,6,7,25,2,12,5,0.0,3.0,1.0,2.0
2022-04-24 00:00:00+00:00,0.0,22,30,8,9,30,11,10,2,0.0,3.0,0.0,3.0
2022-04-25 00:00:00+00:00,0.0,13,7,7,9,21,8,7,1,2.0,0.0,2.0,2.0
2022-04-26 00:00:00+00:00,1.0,16,20,6,4,22,5,6,6,0.0,4.0,0.0,0.0
2022-04-27 00:00:00+00:00,1.0,32,17,6,8,26,5,14,3,0.0,4.0,2.0,0.0
2022-04-28 00:00:00+00:00,1.0,17,15,6,16,19,7,6,1,1.0,0.0,1.0,0.0
2022-04-29 00:00:00+00:00,0.0,22,13,7,10,43,10,6,1,1.0,0.0,3.0,2.0
2022-04-30 00:00:00+00:00,0.0,18,21,11,10,31,7,14,1,0.0,1.0,0.0,3.0
2022-05-01 00:00:00+00:00,1.0,21,27,7,8,34,10,7,2,0.0,0.0,1.0,4.0
2022-05-02 00:00:00+00:00,2.0,17,15,9,8,25,6,10,1,0.0,1.0,1.0,1.0
2022-05-03 00:00:00+00:00,2.0,19,19,6,14,22,8,14,4,0.0,1.0,0.0,1.0
2022-05-04 00:00:00+00:00,1.0,21,18,8,11,17,13,8,2,7.0,2.0,1.0,3.0
2022-05-05 00:00:00+00:00,0.0,23,11,5,14,16,17,9,0,0.0,2.0,1.0,3.0
2022-05-06 00:00:00+00:00,2.0,26,20,9,12,23,6,10,1,0.0,1.0,0.0,2.0
2022-05-07 00:00:00+00:00,1.0,22,14,1,5,30,11,6,0,0.0,0.0,0.0,0.0
2022-05-08 00:00:00+00:00,1.0,22,19,7,6,19,4,10,1,0.0,0.0,1.0,0.0
2022-05-09 00:00:00+00:00,0.0,21,13,8,15,32,2,13,1,0.0,1.0,2.0,0.0
2022-05-10 00:00:00+00:00,1.0,19,20,6,11,27,6,6,2,2.0,0.0,1.0,8.0
2022-05-11 00:00:00+00:00,0.0,34,16,6,13,21,2,5,1,0.0,0.0,0.0,3.0
2022-05-12 00:00:00+00:00,0.0,18,11,7,12,23,6,10,2,0.0,1.0,4.0,1.0
2022-05-13 00:00:00+00:00,0.0,24,19,8,9,30,7,13,2,0.0,1.0,1.0,4.0
2022-05-14 00:00:00+00:00,0.0,14,29,5,11,19,7,7,1,0.0,0.0,0.0,0.0
2022-05-15 00:00:00+00:00,1.0,20,18,12,3,20,5,12,5,0.0,1.0,0.0,0.0
2022-05-16 00:00:00+00:00,1.0,29,21,6,8,38,10,4,0,0.0,2.0,0.0,2.0
2022-05-17 00:00:00+00:00,0.0,25,19,4,7,33,9,11,1,0.0,6.0,0.0,0.0
2022-05-18 00:00:00+00:00,0.0,20,26,8,16,25,4,11,1,0.0,0.0,0.0,1.0
2022-05-19 00:00:00+00:00,0.0,23,16,7,7,24,9,10,2,0.0,0.0,0.0,3.0
2022-05-20 00:00:00+00:00,2.0,18,17,9,11,17,9,4,0,0.0,7.0,0.0,2.0
2022-05-21 00:00:00+00:00,1.0,25,16,5,12,36,11,10,2,1.0,2.0,1.0,1.0
2022-05-22 00:00:00+00:00,0.0,19,21,4,15,35,9,9,1,0.0,0.0,3.0,3.0
2022-05-23 00:00:00+00:00,1.0,30,36,5,16,30,14,4,1,0.0,2.0,1.0,2.0
2022-05-24 00:00:00+00:00,0.0,35,14,8,8,24,7,7,1,0.0,0.0,0.0,2.0
2022-05-25 00:00:00+00:00,0.0,24,16,6,10,33,6,4,1,0.0,2.0,0.0,1.0
2022-05-26 00:00:00+00:00,1.0,26,16,10,8,21,11,9,2,0.0,2.0,2.0,1.0
2022-05-27 00:00:00+00:00,1.0,31,17,9,13,27,11,7,2,0.0,2.0,2.0,1.0
2022-05-28 00:00:00+00:00,2.0,22,12,6,5,29,7,7,0,0.0,1.0,3.0,3.0
2022-05-29 00:00:00+00:00,0.0,21,22,6,7,37,6,9,2,0.0,0.0,1.0,1.0
2022-05-30 00:00:00+00:00,0.0,14,17,7,6,28,9,4,1,1.0,2.0,0.0,4.0
2022-05-31 00:00:00+00:00,0.0,24,23,7,12,30,10,6,1,0.0,1.0,1.0,2.0
2022-06-01 00:00:00+00:00,3.0,36,19,11,13,27,12,5,1,1.0,1.0,1.0,0.0
2022-06-02 00:00:00+00:00,1.0,18,23,14,9,33,8,8,0,0.0,1.0,2.0,1.0
2022-06-03 00:00:00+00:00,2.0,30,20,5,6,21,7,7,1,0.0,1.0,1.0,1.0
2022-06-04 00:00:00+00:00,0.0,21,12,4,10,39,5,6,0,0.0,2.0,1.0,1.0
2022-06-05 00:00:00+00:00,1.0,17,18,8,12,32,7,15,2,1.0,6.0,2.0,1.0
2022-06-06 00:00:00+00:00,1.0,22,8,8,9,16,15,7,1,0.0,2.0,1.0,1.0
2022-06-07 00:00:00+00:00,0.0,30,25,5,12,18,8,3,1,1.0,3.0,4.0,4.0
2022-06-08 00:00:00+00:00,1.0,19,11,8,7,20,9,5,1,0.0,1.0,0.0,1.0
2022-06-09 00:00:00+00:00,1.0,32,21,18,15,24,14,3,2,0.0,0.0,0.0,4.0
2022-06-10 00:00:00+00:00,0.0,23,18,12,13,28,14,11,2,0.0,0.0,0.0,2.0
2022-06-11 00:00:00+00:00,0.0,30,18,7,13,40,8,11,1,0.0,8.0,1.0,1.0
2022-06-12 00:00:00+00:00,0.0,24,16,8,14,30,8,11,0,0.0,8.0,1.0,1.0
2022-06-13 00:00:00+00:00,0.0,30,24,11,18,27,11,10,0,0.0,3.0,1.0,1.0
2022-06-14 00:00:00+00:00,0.0,26,16,8,10,20,11,6,0,0.0,0.0,1.0,1.0
2022-06-15 00:00:00+00:00,0.0,24,25,5,19,23,8,8,2,6.0,3.0,2.0,3.0
2022-06-16 00:00:00+00:00,1.0,25,13,7,13,40,5,2,1,0.0,1.0,2.0,2.0
2022-06-17 00:00:00+00:00,2.0,25,15,12,12,29,11,10,1,0.0,2.0,1.0,5.0
2022-06-18 00:00:00+00:00,1.0,22,25,9,16,23,4,9,4,0.0,2.0,3.0,1.0
2022-06-19 00:00:00+00:00,2.0,29,41,11,24,31,7,10,3,0.0,7.0,2.0,4.0
2022-06-20 00:00:00+00:00,0.0,21,18,9,8,32,3,5,2,1.0,4.0,1.0,2.0
2022-06-21 00:00:00+00:00,0.0,32,25,10,9,26,10,9,2,0.0,4.0,1.0,4.0
2022-06-22 00:00:00+00:00,3.0,32,18,14,8,31,11,8,1,0.0,6.0,2.0,5.0
2022-06-23 00:00:00+00:00,1.0,25,14,12,6,30,8,8,1,0.0,2.0,1.0,0.0
2022-06-24 00:00:00+00:00,0.0,40,34,8,12,13,12,6,2,0.0,4.0,1.0,7.0
2022-06-25 00:00:00+00:00,0.0,31,35,4,8,35,7,8,1,0.0,5.0,1.0,2.0
2022-06-26 00:00:00+00:00,1.0,22,31,8,11,37,12,9,1,0.0,2.0,2.0,9.0
2022-06-27 00:00:00+00:00,1.0,23,16,12,7,19,8,11,2,0.0,2.0,1.0,2.0
2022-06-28 00:00:00+00:00,0.0,32,20,5,6,23,12,11,1,0.0,1.0,0.0,4.0
2022-06-29 00:00:00+00:00,0.0,29,15,7,9,20,12,15,2,0.0,1.0,0.0,2.0
2022-06-30 00:00:00+00:00,0.0,28,10,10,15,15,11,2,1,1.0,2.0,1.0,0.0
2022-07-01 00:00:00+00:00,2.0,34,8,7,16,28,8,8,0,1.0,0.0,2.0,2.0
2022-07-02 00:00:00+00:00,2.0,29,24,10,15,47,7,11,2,1.0,2.0,1.0,6.0
2022-07-03 00:00:00+00:00,0.0,14,24,4,8,28,6,10,0,1.0,1.0,1.0,1.0
2022-07-04 00:00:00+00:00,1.0,32,19,7,9,20,12,11,3,1.0,1.0,1.0,0.0
2022-07-05 00:00:00+00:00,0.0,26,17,9,18,24,7,10,2,0.0,0.0,0.0,2.0
2022-07-06 00:00:00+00:00,0.0,19,22,8,7,21,10,8,2,0.0,2.0,0.0,1.0
2022-07-07 00:00:00+00:00,0.0,21,23,11,9,31,9,7,1,0.0,3.0,2.0,4.0
2022-07-08 00:00:00+00:00,1.0,21,13,8,7,18,13,7,3,1.0,0.0,0.0,0.0
2022-07-09 00:00:00+00:00,3.0,16,19,11,3,19,8,3,0,0.0,1.0,1.0,3.0
2022-07-10 00:00:00+00:00,2.0,28,29,10,9,31,6,13,2,0.0,1.0,1.0,2.0
2022-07-11 00:00:00+00:00,0.0,29,21,6,13,22,6,16,3,3.0,3.0,1.0,3.0
2022-07-12 00:00:00+00:00,1.0,24,16,12,8,21,12,9,1,0.0,7.0,1.0,0.0
2022-07-13 00:00:00+00:00,1.0,29,17,10,8,23,9,11,2,0.0,2.0,1.0,2.0
2022-07-14 00:00:00+00:00,0.0,28,10,2,11,35,10,9,0,0.0,2.0,0.0,1.0
2022-07-15 00:00:00+00:00,0.0,29,12,11,13,26,2,8,2,0.0,3.0,2.0,1.0
2022-07-16 00:00:00+00:00,0.0,35,21,10,14,26,10,5,0,1.0,2.0,3.0,2.0
2022-07-17 00:00:00+00:00,0.0,26,20,8,11,29,11,5,2,1.0,2.0,0.0,4.0
2022-07-18 00:00:00+00:00,1.0,22,18,15,9,27,10,6,1,0.0,1.0,2.0,2.0
2022-07-19 00:00:00+00:00,0.0,20,13,15,9,28,7,5,1,0.0,5.0,0.0,3.0
2022-07-20 00:00:00+00:00,0.0,29,15,14,11,24,14,4,2,0.0,9.0,0.0,5.0
2022-07-21 00:00:00+00:00,0.0,38,16,9,6,18,20,13,0,0.0,4.0,1.0,1.0
2022-07-22 00:00:00+00:00,1.0,30,24,10,14,23,7,10,2,0.0,6.0,1.0,6.0
2022-07-23 00:00:00+00:00,0.0,23,28,8,8,19,15,11,2,1.0,7.0,2.0,8.0
2022-07-24 00:00:00+00:00,0.0,16,9,11,13,30,11,11,1,0.0,3.0,0.0,0.0
2022-07-25 00:00:00+00:00,0.0,37,28,9,14,30,17,7,0,0.0,7.0,1.0,1.0
2022-07-26 00:00:00+00:00,0.0,22,16,17,21,15,9,2,0,0.0,7.0,1.0,3.0
2022-07-27 00:00:00+00:00,0.0,16,21,14,11,29,10,12,2,1.0,0.0,0.0,0.0
2022-07-28 00:00:00+00:00,0.0,29,24,15,8,32,10,6,0,0.0,2.0,2.0,3.0
2022-07-29 00:00:00+00:00,0.0,25,13,12,5,25,15,3,2,0.0,3.0,2.0,2.0
2022-07-30 00:00:00+00:00,0.0,28,26,10,11,34,14,14,3,0.0,2.0,2.0,5.0
2022-07-31 00:00:00+00:00,0.0,22,22,8,13,27,5,13,1,0.0,0.0,1.0,1.0
2022-08-01 00:00:00+00:00,0.0,38,20,14,8,16,12,6,0,0.0,3.0,1.0,2.0
2022-08-02 00:00:00+00:00,1.0,20,21,10,6,24,9,8,1,0.0,1.0,0.0,1.0
2022-08-03 00:00:00+00:00,1.0,23,16,17,9,14,13,5,1,1.0,3.0,0.0,4.0
2022-08-04 00:00:00+00:00,0.0,26,16,13,8,18,16,5,3,0.0,2.0,0.0,1.0
2022-08-05 00:00:00+00:00,0.0,21,22,8,11,16,13,4,0,0.0,4.0,2.0,5.0
2022-08-06 00:00:00+00:00,2.0,23,14,10,8,22,10,8,0,0.0,2.0,1.0,1.0
2022-08-07 00:00:00+00:00,0.0,42,25,12,8,29,14,4,2,0.0,3.0,0.0,2.0
2022-08-08 00:00:00+00:00,2.0,29,28,15,11,25,12,11,1,0.0,1.0,1.0,2.0
2022-08-09 00:00:00+00:00,1.0,24,25,10,16,31,12,13,2,0.0,4.0,0.0,2.0
2022-08-10 00:00:00+00:00,1.0,20,15,14,13,12,7,10,3,0.0,2.0,1.0,1.0
2022-08-11 00:00:00+00:00,0.0,26,10,8,12,19,11,12,3,0.0,2.0,1.0,0.0
2022-08-12 00:00:00+00:00,0.0,31,17,9,8,22,17,9,2,0.0,1.0,4.0,1.0
2022-08-13 00:00:00+00:00,0.0,18,24,9,13,29,11,16,3,0.0,2.0,1.0,3.0
2022-08-14 00:00:00+00:00,1.0,19,25,7,9,21,14,7,1,1.0,1.0,1.0,5.0
2022-08-15 00:00:00+00:00,0.0,19,9,8,6,22,11,5,1,0.0,3.0,2.0,0.0
2022-08-16 00:00:00+00:00,0.0,27,19,7,7,22,5,6,1,0.0,1.0,0.0,2.0
2022-08-17 00:00:00+00:00,1.0,23,15,14,7,20,12,6,0,1.0,0.0,0.0,1.0
2022-08-18 00:00:00+00:00,1.0,21,21,8,9,23,12,8,0,0.0,1.0,0.0,3.0
2022-08-19 00:00:00+00:00,0.0,30,19,10,13,19,5,8,3,0.0,1.0,0.0,3.0
2022-08-20 00:00:00+00:00,3.0,23,25,7,12,28,11,12,0,0.0,1.0,1.0,1.0
2022-08-21 00:00:00+00:00,1.0,24,24,14,8,25,11,11,0,0.0,0.0,1.0,2.0
2022-08-22 00:00:00+00:00,0.0,26,19,10,17,18,7,5,1,0.0,3.0,1.0,4.0
2022-08-23 00:00:00+00:00,0.0,43,20,14,9,19,14,14,4,2.0,0.0,0.0,4.0
2022-08-24 00:00:00+00:00,0.0,29,25,8,13,26,14,11,3,0.0,0.0,2.0,8.0
2022-08-25 00:00:00+00:00,0.0,25,23,3,9,26,10,5,0,1.0,1.0,0.0,4.0
2022-08-26 00:00:00+00:00,0.0,28,17,9,8,39,10,9,1,0.0,1.0,1.0,4.0
2022-08-27 00:00:00+00:00,0.0,28,17,5,6,27,10,4,1,0.0,0.0,0.0,1.0
2022-08-28 00:00:00+00:00,1.0,18,23,11,5,24,10,1,0,0.0,0.0,0.0,2.0
2022-08-29 00:00:00+00:00,0.0,43,19,8,10,30,10,8,1,0.0,1.0,0.0,3.0
